央视卫视,#genre#
南宁新闻综合_s,http://8.146.211.219:2031/live_tv?pid=c808b37c9a35ef2401bf90646bec092a
南宁新闻综合频道_j,http://8.146.211.219:2031/live_tv?pid=107bbccdeadbf85b31719812c5cd9bbc
南宁新闻综合频道_v,http://8.146.211.219:2031/live_tv?pid=e8cd32af0d7894c291354c7794ba5d36
南宁都市生活_k,http://8.146.211.219:2031/live_tv?pid=47a4c7684ba3af81395a3e2cfd5bb3ea
南方卫视_b,http://8.146.211.219:2031/live_tv?pid=ede0db2312dc55c99ced76c30eb0277f
南方卫视_z,http://8.146.211.219:2031/live_tv?pid=548c9f641ab4ab8589522afd3287e39a
博斯_z,http://8.146.211.219:2031/live_tv?pid=64648230bde28a58e39dfb9b3c5dbdc6
卡酷少儿_s,http://8.146.211.219:2031/live_tv?pid=c007b2c14b33f44d355b8e5653821032
卡酷少儿_t,http://8.146.211.219:2031/live_tv?pid=62fd457aa7a721162b57bce739cdef55
卢氏综合_f,http://8.146.211.219:2031/live_tv?pid=c57ab4959b304550fd9dd66e7b8ecf95
卫辉新闻综合_p,http://8.146.211.219:2031/live_tv?pid=d03d882b64e9f754ecd3e7b00b850f77
卫辉综合_q,http://8.146.211.219:2031/live_tv?pid=43ddfd536ebd606e478cd3257db3da4f
印尼tvrijakarta_b,http://8.146.211.219:2031/live_tv?pid=3399df28ba985aae7edd2a607f1428b7
历下融媒1_e,http://8.146.211.219:2031/live_tv?pid=35f664846a63e558c06aafe406c9fa24
历下融媒2_f,http://8.146.211.219:2031/live_tv?pid=d4cd7938d8fb865f22d4e1bbe3500f1a
历下融媒3_g,http://8.146.211.219:2031/live_tv?pid=43377805719f6cd57883f9cebc4bab98
历下融媒4_h,http://8.146.211.219:2031/live_tv?pid=702daad52f223001d678dd868a566d25
历年贺岁档_n,http://8.146.211.219:2031/live_tv?pid=000256cfef99a8081dfe48f2f83e7d90
原阳新闻综合频道_k,http://8.146.211.219:2031/live_tv?pid=d97f9642ce1766dd61e0a185afe1a737
原阳电视_l,http://8.146.211.219:2031/live_tv?pid=f71d1e19fbdd61a18129518126514fb7
厦门卫视_b,http://8.146.211.219:2031/live_tv?pid=0555c3a9a5e8715aa60820fb8928ec42
厦门卫视_h,http://8.146.211.219:2031/live_tv?pid=4efb783d24b855bebcbf16ea7e672e7b
厦门卫视_h,http://8.146.211.219:2031/live_tv?pid=223cb89f2b62df8b7890dfb3d67d3a41
双流综合_b,http://8.146.211.219:2031/live_tv?pid=945cdf39f7668ef062223ffb1743e2de
双流综合_c,http://8.146.211.219:2031/live_tv?pid=88b340d87e64ff64c2e6ae5c3ce939c2
双流综合_n,http://8.146.211.219:2031/live_tv?pid=4029197999f68472895eae95f686b541
双流综合频道_a,http://8.146.211.219:2031/live_tv?pid=87a8f30e411302286a18d2cb58b8e4d8
双辽综合_g,http://8.146.211.219:2031/live_tv?pid=ff21bc7b4eaba08fd2ee1b2d1864d275
双辽综合_h,http://8.146.211.219:2031/live_tv?pid=d8c3416b408d51366930665ec0822ef8
双阳综合_u,http://8.146.211.219:2031/live_tv?pid=0e1dbffe73ec1bd29eed98de55989194
叙利亚syriatv_g,http://8.146.211.219:2031/live_tv?pid=b472c2ba5a2edd7c2e2fc36ef9510f72
叙州新闻综合_u,http://8.146.211.219:2031/live_tv?pid=7ddb9082e0e94be059057565cd0be798
叙州新闻综合_v,http://8.146.211.219:2031/live_tv?pid=c6c6f36a54f219e69bfcd905e39f9746
叙州新闻综合_w,http://8.146.211.219:2031/live_tv?pid=225b1e30ae62adc1e63a7a2da27ac20d
叙州新闻综合_w,http://8.146.211.219:2031/live_tv?pid=5f9af5dcb62f7aeb9f770a43fb01cd09
叙永综合_p,http://8.146.211.219:2031/live_tv?pid=038c1f06cffdd12234c92548b55b82c6
古县综合_k,http://8.146.211.219:2031/live_tv?pid=a5861bc087d8e35ba08a6e0f03ce7ef5
古墓系列_a,http://8.146.211.219:2031/live_tv?pid=9100b3441552bfd7f5793f59250958c4
古天乐电影_g,http://8.146.211.219:2031/live_tv?pid=cb83efc2fe257588acdc9db16416e115
古天乐电影_u,http://8.146.211.219:2031/live_tv?pid=f641ed5f3ad4244e58ba9ce74f8bbbdb
古装神剧_c,http://8.146.211.219:2031/live_tv?pid=73e81cfa2a181cfb3c88844e4ef863ed
句容影院_s,http://8.146.211.219:2031/live_tv?pid=a99ff017cf08c46f2799059b60984a41
句容新闻综合_p,http://8.146.211.219:2031/live_tv?pid=d711f199568414879c5091cc6ef9b36a
句容生活_q,http://8.146.211.219:2031/live_tv?pid=6ad1bd91c5850d03009c869e420a7a04
句容生活_r,http://8.146.211.219:2031/live_tv?pid=789abdc8ac45715434a864411e48aaec
台视新聞_i,http://8.146.211.219:2031/live_tv?pid=a46fa9df7bc93e4d4598e85c6ed56e66
叶县电视_u,http://8.146.211.219:2031/live_tv?pid=a3b33e9c48b505ae166292ba86721b5a
叶县电视台一套_t,http://8.146.211.219:2031/live_tv?pid=ae34a6212d424ccb9b92d22cd19c1f57
吃米滴虫_i,http://8.146.211.219:2031/live_tv?pid=6ae5a83b015dc28d337440893d1ffec8
吉县新闻_p,http://8.146.211.219:2031/live_tv?pid=e9b6a263fedf1168cb3c29bad5462667
吉县新闻综合_o,http://8.146.211.219:2031/live_tv?pid=21f01f6ec7d290538a9d85009c860b3f
吉林卫视_e,http://8.146.211.219:2031/live_tv?pid=1b765b6fa701989b9be4676d634a9bfc
吉林卫视_m,http://8.146.211.219:2031/live_tv?pid=09a81cd1917e37f3e4a8cb351650ab5e
吴忠公共_i,http://8.146.211.219:2031/live_tv?pid=a92e7f8aa72187201adc5c1b6977cc35
吴忠公共_k,http://8.146.211.219:2031/live_tv?pid=3c0a7d18bdd11ecdb964566d2d2b6e48
吴忠公共_l,http://8.146.211.219:2031/live_tv?pid=c220679655b70c4c837902c1b083e4b2
吴忠公共_r,http://8.146.211.219:2031/live_tv?pid=246873f48fa62f9da9362b5fea6ffa7f
吴忠综合_s,http://8.146.211.219:2031/live_tv?pid=7d2cf4edcf824b7fb3c78b6e8588d7a8
吴忠综合_t,http://8.146.211.219:2031/live_tv?pid=af122f064c3b0d69bed22e8e752942f7
吴忠综合_u,http://8.146.211.219:2031/live_tv?pid=706b7cf266701719c69db4eb098782f1
吴忠综合_v,http://8.146.211.219:2031/live_tv?pid=4ffd51278305f39397df54ffd01845bb
周口教育_s,http://8.146.211.219:2031/live_tv?pid=7f93e86aca5b3d96ae354ae67726fccc
周星驰_a,http://8.146.211.219:2031/live_tv?pid=03a0063201053cf189b11f0eb65048d1
周星驰电影_a,http://8.146.211.219:2031/live_tv?pid=43fb2b07e40b3ee1aa75a765bfbed82e
周润发电影_g,http://8.146.211.219:2031/live_tv?pid=1e77357063b2494430d008ef61183a9f
哆啦a梦_w,http://8.146.211.219:2031/live_tv?pid=a37a1cb2a40e0f607b21a1cd57dc6dca
哈哈炫动_d,http://8.146.211.219:2031/live_tv?pid=8c1fb28381b4b30e7e4c44b85ec0efa6
哈哈炫动_v,http://8.146.211.219:2031/live_tv?pid=6bebe06f649d2bba0b747a85199a5c45
哈尔滨娱乐_k,http://8.146.211.219:2031/live_tv?pid=91d228d47245155ddf309b426dc12c2c
哈尔滨娱乐_m,http://8.146.211.219:2031/live_tv?pid=21ed1b41b1306431444bc9ee90b6c597
哈尔滨影视_n,http://8.146.211.219:2031/live_tv?pid=fc6cca82cb893bec7fd96e2345ef6dd5
哈尔滨影视_o,http://8.146.211.219:2031/live_tv?pid=da5fd619a3328b24662f23135b52fd90
哈尔滨新闻综合_i,http://8.146.211.219:2031/live_tv?pid=331bda93af8bbdb7a8016478bf430033
哈尔滨生活_h,http://8.146.211.219:2031/live_tv?pid=4840cc2e54792c76cceaf1b8ba2c7994
唐河一套_l,http://8.146.211.219:2031/live_tv?pid=2eadf1b06d5484bc920b4dd68c033ace
唯心电视_k,http://8.146.211.219:2031/live_tv?pid=d94f8c8ee1ac826e33e9564279a17371
唯心電視_i,http://8.146.211.219:2031/live_tv?pid=3d3d1db6fb5ae82fc37199f72c91db0e
唯心電視_j,http://8.146.211.219:2031/live_tv?pid=2d2c23a334f42621faeae1213a60a407
喜剧电影_b,http://8.146.211.219:2031/live_tv?pid=9d7624308dc34fcee6f270758b82083a
四川卫视_e,http://8.146.211.219:2031/live_tv?pid=fc42dd2918861a14f6ee6a2066f8a3a9
四川卫视_h,http://8.146.211.219:2031/live_tv?pid=9727728aa67010ff0b229962319d2275
四川卫视_r,http://8.146.211.219:2031/live_tv?pid=f1f1f69612768e1c15d71e74f72ba0be
四川卫视_s,http://8.146.211.219:2031/live_tv?pid=a08dd95e698f561cadb169515392de98
四川卫视_t,http://8.146.211.219:2031/live_tv?pid=323d7e53e8de440455c6d994c893f781
四川科教_i,http://8.146.211.219:2031/live_tv?pid=3527f1156c9dc2422f49bf498ffc60f9
固镇新闻_y,http://8.146.211.219:2031/live_tv?pid=4c6e8d607190ac00466f192a1b333402
国产喜剧_p,http://8.146.211.219:2031/live_tv?pid=bcbee2852c1a48ed949eed6b6316d8cd
圆子影院_o,http://8.146.211.219:2031/live_tv?pid=5966d534552aa6bd462b4e8ed8eb6b7e
埋堆堆_a,http://8.146.211.219:2031/live_tv?pid=ff19ec18f111b9faa90ea790d528af37
埋堆堆_b,http://8.146.211.219:2031/live_tv?pid=a0c65650b13cbd782713b4efc2031373
埋堆堆_h,http://8.146.211.219:2031/live_tv?pid=5785e884825cbacf34b0b80b32cbb0c1
埋堆堆_i,http://8.146.211.219:2031/live_tv?pid=64a0b0a861e19f226a68bb5265bddc4c
埋堆堆_k,http://8.146.211.219:2031/live_tv?pid=7a4df4c11d84a356132744ff7cb44466
埋堆堆_n,http://8.146.211.219:2031/live_tv?pid=87e9f4122b1a29ada4e7d0a066f86412
埋堆堆_o,http://8.146.211.219:2031/live_tv?pid=ced786b80ee47779dacdfab82ab3a968
埋堆堆_q,http://8.146.211.219:2031/live_tv?pid=ad0fc7a0d7b0b562e7008dfe2e2b967a
埋堆堆_r,http://8.146.211.219:2031/live_tv?pid=d206dcd22b65b7d4ef897d389777a711
埋堆堆_t,http://8.146.211.219:2031/live_tv?pid=2b3ff99513a8a883d3abd3befb275725
埋堆堆_u,http://8.146.211.219:2031/live_tv?pid=f184e58a6a3f3eaf8a4098bbf338ca3e
埋堆堆_y,http://8.146.211.219:2031/live_tv?pid=0df08c1d801cf8ed5989fb3cfa7a410b
埋堆堆_z,http://8.146.211.219:2031/live_tv?pid=ad2c2e60360afbc49c20e9c36f1997c5
基地幼儿园_b,http://8.146.211.219:2031/live_tv?pid=fc1ae55c673c89309c7bbb2e17a0b3a1
基地母子园_e,http://8.146.211.219:2031/live_tv?pid=2a8aaa48cdd9fefc42b0ac53cdd5a9fb
士兵突击_s,http://8.146.211.219:2031/live_tv?pid=4052009636034d552a99c602e802a825
士兵突击_t,http://8.146.211.219:2031/live_tv?pid=1237e52def7f0524975724a2097745d3
大愛2_h,http://8.146.211.219:2031/live_tv?pid=a8a5018cda8e1963041731e67c9e0ff2
大爱1_p,http://8.146.211.219:2031/live_tv?pid=9e91b2f88756e08178c604b6cddc2285
大爱1台_q,http://8.146.211.219:2031/live_tv?pid=12ed0fd0e4e703e424934550689f735d
大爱1台_u,http://8.146.211.219:2031/live_tv?pid=94a7c6864c16801ba0a79119f27ca137
大爱2_g,http://8.146.211.219:2031/live_tv?pid=73ebe9cfcf1becb12e3022f8fbe4ada9
大爱2_r,http://8.146.211.219:2031/live_tv?pid=6c735214b3a6ec2f3423075864be8c4f
大爱2_s,http://8.146.211.219:2031/live_tv?pid=9e8da96ac57289ef231491c43ec723e7
大爱2_w,http://8.146.211.219:2031/live_tv?pid=2d4f5bd5b6c5e2e1d613060138c62553
大爱2台_t,http://8.146.211.219:2031/live_tv?pid=99438983e4ba535bfbeeb92121d0a6be
大爱2台_v,http://8.146.211.219:2031/live_tv?pid=d8dda2c6f4ea062ed3a9e813cd6080fc
大爱2台_x,http://8.146.211.219:2031/live_tv?pid=f2d7b6bb6fbd36b570af12e0f44968cd
大爱_n,http://8.146.211.219:2031/live_tv?pid=3554d8f90296ec1dff262bcf684c2b5a
大通综合_m,http://8.146.211.219:2031/live_tv?pid=f27472d0741bb8e33019e6522e32c185
天津1_p,http://8.146.211.219:2031/live_tv?pid=6d76e993ca4aa6b03bc12521937a9056
天津5_s,http://8.146.211.219:2031/live_tv?pid=0534318567788c256c5a32ed6d095f3f
天津卫视_c,http://8.146.211.219:2031/live_tv?pid=27a35ff322418076308b8cab8e9697d9
天津卫视_e,http://8.146.211.219:2031/live_tv?pid=32007b065c48788d8f96f856b82bdef5
天津卫视_f,http://8.146.211.219:2031/live_tv?pid=10703e57d248f16ac897dae330caf0c4
天津卫视_n,http://8.146.211.219:2031/live_tv?pid=7ddc55ce6e0a22cdd37390f225b9c3f0
天津卫视_u,http://8.146.211.219:2031/live_tv?pid=9d9a9b1ad620b6346b2a82d7b1a53004
天祝综合_m,http://8.146.211.219:2031/live_tv?pid=bc03084aea65b2f09e246558d4337b2b
天龙八部_j,http://8.146.211.219:2031/live_tv?pid=8ec46d62c81cf6e2249fea8bfd13390c
天龙八部_m,http://8.146.211.219:2031/live_tv?pid=1b9000054c08548f4ca2f8361fb7c891
女神系列_y,http://8.146.211.219:2031/live_tv?pid=f54b44852ed027bf5a6e060ad9a7194e
奶虫恐怖电影_f,http://8.146.211.219:2031/live_tv?pid=61295d9fbac513caa0614b877ae42aed
好莱坞_u,http://8.146.211.219:2031/live_tv?pid=3b49fc3a07fc88565f13ed99890f7e2b
如东新闻综合_l,http://8.146.211.219:2031/live_tv?pid=87397aa7d38ee95c84973d4489be5ada
妙手仁心_e,http://8.146.211.219:2031/live_tv?pid=adb107336b0c83877ac51cafc04665bc
姚江文化_v,http://8.146.211.219:2031/live_tv?pid=10acada8ed62cbb6b6d03ee08279f8b8
姜堰新闻综合频道_c,http://8.146.211.219:2031/live_tv?pid=c69d649dab1b134695144a3e6909e6f3
孟州综合_y,http://8.146.211.219:2031/live_tv?pid=58fef34306a6537de181ecabbd7a37e5
宁夏卫视_b,http://8.146.211.219:2031/live_tv?pid=3623e2241638b242730c48bdadd9ddcf
宁夏卫视_f,http://8.146.211.219:2031/live_tv?pid=115aa0f5d754540e1c32d9ced5b2cf1d
宁夏卫视_i,http://8.146.211.219:2031/live_tv?pid=8959c5d6435cec2facdea52d4d333d4a
宁夏卫视_p,http://8.146.211.219:2031/live_tv?pid=5f2aeb3ec0ad4a6c9344d51f7591876b
宁夏卫视_w,http://8.146.211.219:2031/live_tv?pid=3fe0e65e2d550ba3987827c506a216cc
宁夏卫视_y,http://8.146.211.219:2031/live_tv?pid=36dce000fd4f6ba23a3c86aee937584e
宁夏｜民和综合_h,http://8.146.211.219:2031/live_tv?pid=b88115c5e62195ecf0f2e541d3b2ed45
宁波象山综合_a,http://8.146.211.219:2031/live_tv?pid=e186206d652b80bcaa36f6c5d125b89c
宇宙科幻_q,http://8.146.211.219:2031/live_tv?pid=c03df5140b44b4fec287fdff3c50121b
安多卫视_a,http://8.146.211.219:2031/live_tv?pid=aa29a7cddbb6a44ef38310a83ad59728
安多卫视_b,http://8.146.211.219:2031/live_tv?pid=5e172db425c52c8e348452d8673f8005
安多卫视_c,http://8.146.211.219:2031/live_tv?pid=56ce980febd80f550da8ee7b524e61ff
安多卫视_d,http://8.146.211.219:2031/live_tv?pid=76f5773c6a48d4ac0764576637d94230
安多卫视_e,http://8.146.211.219:2031/live_tv?pid=6f00ce693f3acd229eff5ba5cd4df6d1
安多卫视_g,http://8.146.211.219:2031/live_tv?pid=db3381aed1d506365d86371568bf14a5
安多卫视_h,http://8.146.211.219:2031/live_tv?pid=d73a8a746ff9fd555cae741dab4216e5
安多卫视_i,http://8.146.211.219:2031/live_tv?pid=6ab5c6cb1bd3e941e08f662971357554
安多卫视_j,http://8.146.211.219:2031/live_tv?pid=4effbc15cf66f686e57e08f653e18c2c
安多卫视_k,http://8.146.211.219:2031/live_tv?pid=4b1886b81dbfee0e7bdd4c661b9b303b
安多卫视_l,http://8.146.211.219:2031/live_tv?pid=0c9efe57aec48ec48a01ef2a13e5c201
安多卫视_m,http://8.146.211.219:2031/live_tv?pid=74dedb0a112959cf9b30def73ec73b72
安多卫视_n,http://8.146.211.219:2031/live_tv?pid=347df839d695f1e5ad8695aa2b0c58d3
安多卫视_o,http://8.146.211.219:2031/live_tv?pid=82b446eb79bec7f0a8b081de30439e08
安多卫视_p,http://8.146.211.219:2031/live_tv?pid=cc70298086d63cf69cb8850a87a06169
安多卫视_q,http://8.146.211.219:2031/live_tv?pid=489929a084f186f4ab79ee5c1507ee61
安多卫视_r,http://8.146.211.219:2031/live_tv?pid=45ff2e28d667803c3b20da3a46d0a921
安多卫视_s,http://8.146.211.219:2031/live_tv?pid=36e34a13c027e8a4ee3f0efedd87d524
安多卫视_t,http://8.146.211.219:2031/live_tv?pid=32d9cd42c9d00ac0843503fcc0fe404f
安多卫视_t,http://8.146.211.219:2031/live_tv?pid=4cc3ea26123bc5b0d39aca01fd33e23c
安多卫视_u,http://8.146.211.219:2031/live_tv?pid=fdc134aea4b68a195c15d7a5c440c749
安多卫视_v,http://8.146.211.219:2031/live_tv?pid=cc891c5388275f13df8a1ac5c5744e4e
安多卫视_y,http://8.146.211.219:2031/live_tv?pid=461f9cab6c6c176e69d9a2c1207a0283
安多卫视_z,http://8.146.211.219:2031/live_tv?pid=b583bd72d8cce9da6af731602f3990be
安徽卫视_e,http://8.146.211.219:2031/live_tv?pid=74f4b355030362941999d50b54780652
安徽卫视_i,http://8.146.211.219:2031/live_tv?pid=44a4018d2ee3ead9bd63a60f6bbc9eb0
安徽卫视_m,http://8.146.211.219:2031/live_tv?pid=28ddfad4b5e61186b2881bcf325eb0fb
安徽卫视_p,http://8.146.211.219:2031/live_tv?pid=78eb16fcf8576968012e61b4cecc2d93
宜兴新闻_d,http://8.146.211.219:2031/live_tv?pid=941e245c6d3cd84916ac31945d77fa04
宜兴新闻综合_c,http://8.146.211.219:2031/live_tv?pid=07817715c5ea4e927f17caec8d454ece
宜兴紫砂_e,http://8.146.211.219:2031/live_tv?pid=96774ff21adcbbd6f73f652073ce3105
宜阳综合_i,http://8.146.211.219:2031/live_tv?pid=c49680afe41e640a81924934f8bbe40c
宜阳综合_r,http://8.146.211.219:2031/live_tv?pid=f8585cf6e65da0ee306119f6b53c987b
宜阳综合_s,http://8.146.211.219:2031/live_tv?pid=1287306bedcb3041b1ce5cf2ccb869fa
宝全影院_o,http://8.146.211.219:2031/live_tv?pid=58c883884f1958fcc0db2081229895a5
宰相刘罗锅_y,http://8.146.211.219:2031/live_tv?pid=542de5ce905431c86a23965c118b80f0
宿州公共_h,http://8.146.211.219:2031/live_tv?pid=86323ff1e25c81b03d49e63776de1798
宿州新闻综合_k,http://8.146.211.219:2031/live_tv?pid=00d7b4ce7488845c11470088518e9ddd
宿州新闻综合_l,http://8.146.211.219:2031/live_tv?pid=36f98287f6428929ba2981e9c3533cbc
宿州科教_j,http://8.146.211.219:2031/live_tv?pid=b6eb5c21d36abd33f1b1d8988ba7a31b
宿豫综合_i,http://8.146.211.219:2031/live_tv?pid=1173d1609e102108717bdce9a320395e
寰宇新聞_h,http://8.146.211.219:2031/live_tv?pid=ae8b5299e2ed3347084320b1bda46072
封丘新闻_o,http://8.146.211.219:2031/live_tv?pid=8d3a0a249069b3fe2538ff4f606c6178
封丘新闻综合_n,http://8.146.211.219:2031/live_tv?pid=a9cc1c2a9bbbc4a49cf31f2868b1cd77
封神榜_d,http://8.146.211.219:2031/live_tv?pid=7f86dcf4827de8339c9ba1743f98b983
封神榜_p,http://8.146.211.219:2031/live_tv?pid=8aaa15acc4a8c040b3fbc733c78c86a9
射雕侠侣_f,http://8.146.211.219:2031/live_tv?pid=4698a7509c86426f1ddd6249547de3fa
尉氏综合_l,http://8.146.211.219:2031/live_tv?pid=e7ce714509142162a71f782049e1f3f6
少儿_n,http://8.146.211.219:2031/live_tv?pid=f8601def2f4e8c8e08ac14774d2bfe3f
少年包青天第一部_d,http://8.146.211.219:2031/live_tv?pid=f61456dbb4cd047679f8f0a973f6f6e8
少年包青天第一部_e,http://8.146.211.219:2031/live_tv?pid=df14c720503e75c0ff05e5664f706b7a
少年歌行_r,http://8.146.211.219:2031/live_tv?pid=5d88fc004c7f7647b5e894d494d6b4c7
山东体育_h,http://8.146.211.219:2031/live_tv?pid=48c4111a87ba50531a4e4b33b356388e
山东卫视_a,http://8.146.211.219:2031/live_tv?pid=2410ca5161b42302a9a319dcf7cdf401
山东卫视_b,http://8.146.211.219:2031/live_tv?pid=1ee39c5c5fe68a6a04a9d09dc6d0f669
山东卫视_i,http://8.146.211.219:2031/live_tv?pid=67134df700a7fc2539d70a616b7885aa
山东卫视_z,http://8.146.211.219:2031/live_tv?pid=0d39e47b69e91fe617b89b3c9b0d045f
山东教育_a,http://8.146.211.219:2031/live_tv?pid=e73208a520b23492c080d2769c79378a
山东综艺_j,http://8.146.211.219:2031/live_tv?pid=8019afbf7f2427ab48f734f3c0d540b1
山东综艺_k,http://8.146.211.219:2031/live_tv?pid=89c6ddd4ea49573bfbe199aa1877e302
山东齐鲁_p,http://8.146.211.219:2031/live_tv?pid=0d85c3613fc9e06c6bee3867d952300d
山西卫视_g,http://8.146.211.219:2031/live_tv?pid=fe72b29501d5d5034d07430b76771caa
山西卫视_i,http://8.146.211.219:2031/live_tv?pid=34bb9a760ae94d3b2e6cc197a9125767
山西卫视_q,http://8.146.211.219:2031/live_tv?pid=c1585d55f1b668795c4949ad4816b2fe
岳阳公共_n,http://8.146.211.219:2031/live_tv?pid=d7ae2ee986d8ebbef42e5cfc2e62ec6b
嵊州新闻_f,http://8.146.211.219:2031/live_tv?pid=d86ae581057bf7b353e8c6cfd04d8410
嵊州新闻综合_a,http://8.146.211.219:2031/live_tv?pid=273489b72de7aeef3151ab9112b102d1
嵊州新闻综合_d,http://8.146.211.219:2031/live_tv?pid=b13c63b5dddf52f7e89a08f0ce2aa170
嵊州新闻综合_z,http://8.146.211.219:2031/live_tv?pid=61361809cd03d90873fdbb14abd1221b
嵊州综合_w,http://8.146.211.219:2031/live_tv?pid=d948a29e3d87770170ea864f6769d7ee
嵊泗新闻综合_u,http://8.146.211.219:2031/live_tv?pid=19589b2da728e9ac9d3879cdf96bf24f
嵊泗新闻综合_y,http://8.146.211.219:2031/live_tv?pid=6292a612bfed2218dddb023601cb9b99
嵊泗综合_c,http://8.146.211.219:2031/live_tv?pid=887e4731241a823a434a36f83261d817
嵊泗综合_d,http://8.146.211.219:2031/live_tv?pid=a0e00e38a5f24a9c1c5986cba5520ca4
嵊泗综合_e,http://8.146.211.219:2031/live_tv?pid=d26687b25512e38687a0e82db4f8915d
巩义新闻综合_x,http://8.146.211.219:2031/live_tv?pid=5a6296eab2808975ca3de81b7d5d5db0
巩义新闻综合_y,http://8.146.211.219:2031/live_tv?pid=49fb1fce88bf7c8ca9fc7d55ee74c5fa
巩义新闻综合频道_a,http://8.146.211.219:2031/live_tv?pid=069fd6e5e44ca288579b365ad04aaed3
巩汉林小品_z,http://8.146.211.219:2031/live_tv?pid=3d04c0939c76917aca326cb41dab8beb
巴西 retrô cartoon_z,http://8.146.211.219:2031/live_tv?pid=a4287a58e8faf81365fb3d89ca6f707d
平湖新闻_j,http://8.146.211.219:2031/live_tv?pid=fb282212ad0acdc35e8d0f852b7b0e20
平湖新闻综合频道_h,http://8.146.211.219:2031/live_tv?pid=0ea040391d5dc5ab27c4bd50fa38d572
平湖民生_o,http://8.146.211.219:2031/live_tv?pid=c7abbbe713507133d8055f8917e94cf7
平湖民生休闲_m,http://8.146.211.219:2031/live_tv?pid=a109d5d65c58270a56458efd488435cb
平湖民生休闲_n,http://8.146.211.219:2031/live_tv?pid=2067210e44748b4900eb35c438cb0117
平湖民生休闲频道_k,http://8.146.211.219:2031/live_tv?pid=7b050efbf40a18cac71d1658edec8d3a
平舆新闻综合频道_a,http://8.146.211.219:2031/live_tv?pid=4fed6c9b5a07263eb82e5127c53e7761
广东体育_l,http://8.146.211.219:2031/live_tv?pid=6223ae6e85b5df5705987235d8d4774b
广东卫视_b,http://8.146.211.219:2031/live_tv?pid=51476a9f601ebfddc7bd441f6a71c5e2
广东卫视_e,http://8.146.211.219:2031/live_tv?pid=aabf9931b25a509a0c76d06112007e17
广东卫视_t,http://8.146.211.219:2031/live_tv?pid=be80f96f983acb1a92c68b9d57b82774
广东卫视_u,http://8.146.211.219:2031/live_tv?pid=0280ea87046086ea6e39374d6c9f2135
广东新闻_j,http://8.146.211.219:2031/live_tv?pid=49a2d6e140e7ce36da78ce4d1cc78da1
广东新闻_q,http://8.146.211.219:2031/live_tv?pid=f44d0c1e26cf691b20aa3c0c6f57a417
广东珠江_i,http://8.146.211.219:2031/live_tv?pid=fe8613d688d6bba5c2a5f03d2d061e1b
广东珠江_k,http://8.146.211.219:2031/live_tv?pid=4b40c7b589c20128c8449f1070736653
广元公共_z,http://8.146.211.219:2031/live_tv?pid=f642dbfd78d998f472ecb0a97160d275
广元综合_w,http://8.146.211.219:2031/live_tv?pid=821701f65a149d4c00e620079611af9f
广元综合_y,http://8.146.211.219:2031/live_tv?pid=b09832a6e658c2003d729d0be0f0e457
广南电视_h,http://8.146.211.219:2031/live_tv?pid=f58f2212db44e359a02439e81efa2e38
广安公共_k,http://8.146.211.219:2031/live_tv?pid=65b13657023bad9a7f4aedc036c2cfd7
广安公共_l,http://8.146.211.219:2031/live_tv?pid=2fc13b6b626271b8a44ae966f1515709
广安公共_m,http://8.146.211.219:2031/live_tv?pid=74f9a9572959dd0a1fd48cab4482b085
广安公共_n,http://8.146.211.219:2031/live_tv?pid=2effbf5991f2288e3a0eac651c7d96fc
广安新闻综合频道_o,http://8.146.211.219:2031/live_tv?pid=7c04dadc8d0d5d37ee63757b066af929
广州南国都市_a,http://8.146.211.219:2031/live_tv?pid=95a5a400bf1e172d5d71f1f004991a4e
广州南国都市_b,http://8.146.211.219:2031/live_tv?pid=ad54cf6534e8a11513061d20eb6be19f
广州南国都市_c,http://8.146.211.219:2031/live_tv?pid=2f8488dcba1e5f68ddeda3bb4abbaa36
广州南国都市_d,http://8.146.211.219:2031/live_tv?pid=93f6d3a4b0d8528b037fa0e3013a06f5
广州南国都市_e,http://8.146.211.219:2031/live_tv?pid=5143de6243bbfd5f743344f539dc2877
广州南国都市_f,http://8.146.211.219:2031/live_tv?pid=82c4ff9383bef6ed85b974b318337377
广州影视_h,http://8.146.211.219:2031/live_tv?pid=6c03d22f4b42d486ab9b2a3891ae1d8d
广州影视_i,http://8.146.211.219:2031/live_tv?pid=f19ca5e91b7a52b85a845d2fe0f4ed2a
广州影视_m,http://8.146.211.219:2031/live_tv?pid=503cb7f7d14bf6837a84b033fd91192b
广州影视_v,http://8.146.211.219:2031/live_tv?pid=eb948ea5d2dda57454810e51a27a08e6
广州新闻_g,http://8.146.211.219:2031/live_tv?pid=2905cf1640e2c8bba2e9e52d841afeb1
广州新闻_g,http://8.146.211.219:2031/live_tv?pid=4a55a371bff1ea874ef9451c6b94d6f0
广州新闻_h,http://8.146.211.219:2031/live_tv?pid=9350c16a3a48187b8cff35f248257b5a
广州法治_j,http://8.146.211.219:2031/live_tv?pid=c9878d86a47752b192233b79af02b8d3
广州法治_s,http://8.146.211.219:2031/live_tv?pid=8bfa3adabd4546c0962c0b5c3d25decc
广州电视台影视_o,http://8.146.211.219:2031/live_tv?pid=8f943585b841dd0b3aa0e2a7b040313e
广州电视台影视_p,http://8.146.211.219:2031/live_tv?pid=70d3e14a50dfa9ff581a41464ed09c1f
广州电视台影视_q,http://8.146.211.219:2031/live_tv?pid=af04530339063cf512e436aeb058a892
